valores,score,sku,param
6,0.8439671181254654,50,max_depth
7,0.8445715540835435,50,max_depth
8,0.8492054413648198,50,max_depth
9,0.848934946014682,50,max_depth
10,0.8591550537362087,50,max_depth
11,0.8476830935843077,50,max_depth
12,0.8486746490901147,50,max_depth
13,0.8479110739882679,50,max_depth
14,0.8458818787861129,50,max_depth
15,0.8496127418929109,50,max_depth
16,0.8486103250152846,50,max_depth
17,0.8486362764080493,50,max_depth
18,0.8561013194994829,50,max_depth
19,0.8494805818787637,50,max_depth
20,0.8511261343396166,50,max_depth
21,0.8479658473364933,50,max_depth
22,0.8543790125832338,50,max_depth
23,0.8496050017620121,50,max_depth
24,0.8602270753328279,50,max_depth
25,0.8597019234037189,50,max_depth
1,0.8371190103707569,1,n_estimators
51,0.889174077727594,1,n_estimators
101,0.8947099253723709,1,n_estimators
151,0.8842322513385136,1,n_estimators
201,0.8842229898949991,1,n_estimators
251,0.8908705439758293,1,n_estimators
301,0.8872532498273548,1,n_estimators
351,0.8847418896383785,1,n_estimators
401,0.8838739693091914,1,n_estimators
451,0.8894467357089322,1,n_estimators
501,0.8863853468190257,1,n_estimators
551,0.8913371752048869,1,n_estimators
601,0.8849888265267736,1,n_estimators
651,0.8870221224442465,1,n_estimators
701,0.8895399165297095,1,n_estimators
751,0.8868445291055514,1,n_estimators
801,0.8873945261607645,1,n_estimators
851,0.8878865090545134,1,n_estimators
901,0.8885712968101437,1,n_estimators
951,0.8868061480256921,1,n_estimators
1001,0.8891840945064822,1,n_estimators
1051,0.886798682838322,1,n_estimators
1101,0.8868781448547386,1,n_estimators
1151,0.8867799395327486,1,n_estimators
1201,0.8870236615037602,1,n_estimators
1,0.8579295825040726,2,n_estimators
51,0.9629122939728095,2,n_estimators
101,0.9654336112711195,2,n_estimators
151,0.9650676305859722,2,n_estimators
201,0.9655943523962186,2,n_estimators
251,0.9636254589431275,2,n_estimators
301,0.9646774136388434,2,n_estimators
351,0.9652765874834808,2,n_estimators
401,0.9649269507922414,2,n_estimators
451,0.9661186824450528,2,n_estimators
501,0.9673808806114045,2,n_estimators
551,0.9666663714449611,2,n_estimators
601,0.9661883615470055,2,n_estimators
651,0.9656249329240624,2,n_estimators
701,0.964910644578111,2,n_estimators
751,0.9652619805569325,2,n_estimators
801,0.9645660551302994,2,n_estimators
851,0.9646858349819178,2,n_estimators
901,0.9653346614945542,2,n_estimators
951,0.9655328387877878,2,n_estimators
1001,0.9650990379548947,2,n_estimators
1051,0.9654489641240318,2,n_estimators
1101,0.9653135131623495,2,n_estimators
1151,0.9647858538900487,2,n_estimators
1201,0.9656356196846131,2,n_estimators
1,0.8922721227796221,3,n_estimators
51,0.9405558028404706,3,n_estimators
101,0.9374064714521533,3,n_estimators
151,0.9395643560924254,3,n_estimators
201,0.9382896976621431,3,n_estimators
251,0.9392032452218522,3,n_estimators
301,0.9379085534580727,3,n_estimators
351,0.9386371614806769,3,n_estimators
401,0.9385072662152933,3,n_estimators
451,0.9391020612575968,3,n_estimators
501,0.9389511262842294,3,n_estimators
551,0.9398406299650662,3,n_estimators
601,0.9385393466960732,3,n_estimators
651,0.9382761958280106,3,n_estimators
701,0.9381019429199007,3,n_estimators
751,0.938972143974721,3,n_estimators
801,0.9381563565851225,3,n_estimators
851,0.9382387328303985,3,n_estimators
901,0.9386706218263564,3,n_estimators
951,0.9391561445595442,3,n_estimators
1001,0.9388692704806672,3,n_estimators
1051,0.9383616877294167,3,n_estimators
1101,0.9380998818908288,3,n_estimators
1151,0.9380550259305019,3,n_estimators
1201,0.9373603778033076,3,n_estimators
1,0.871854305975251,4,n_estimators
51,0.9509291887666121,4,n_estimators
101,0.9495519681668362,4,n_estimators
151,0.946863031068459,4,n_estimators
201,0.9485823039260997,4,n_estimators
251,0.9499923688471986,4,n_estimators
301,0.948886694151498,4,n_estimators
351,0.9524429235472169,4,n_estimators
401,0.9506007632959623,4,n_estimators
451,0.9496645432933736,4,n_estimators
501,0.9511009374152117,4,n_estimators
551,0.9495852258664599,4,n_estimators
601,0.9493483516645076,4,n_estimators
651,0.9493076395084198,4,n_estimators
701,0.9488293660366303,4,n_estimators
751,0.9496201149744102,4,n_estimators
801,0.9488513278461251,4,n_estimators
851,0.9508302644021985,4,n_estimators
901,0.948441807540646,4,n_estimators
951,0.9489564199510754,4,n_estimators
1001,0.9500225979821679,4,n_estimators
1051,0.9489746729195083,4,n_estimators
1101,0.9503243898209491,4,n_estimators
1151,0.9504355272546694,4,n_estimators
1201,0.9484407650564836,4,n_estimators
1,0.8261865581630576,5,n_estimators
51,0.9011808411442728,5,n_estimators
101,0.8981093264419618,5,n_estimators
151,0.9016791896665828,5,n_estimators
201,0.9036097543067293,5,n_estimators
251,0.9025017236913211,5,n_estimators
301,0.9065887263190257,5,n_estimators
351,0.9051324620698908,5,n_estimators
401,0.9038121764528115,5,n_estimators
451,0.903594864090306,5,n_estimators
501,0.904228350565606,5,n_estimators
551,0.9070612828097567,5,n_estimators
601,0.9038367584917204,5,n_estimators
651,0.9035737745884436,5,n_estimators
701,0.9025051610728682,5,n_estimators
751,0.9045356510015445,5,n_estimators
801,0.9047914464270069,5,n_estimators
851,0.9030049518566281,5,n_estimators
901,0.9044924803381086,5,n_estimators
951,0.9024549355721604,5,n_estimators
1001,0.9039159505345465,5,n_estimators
1051,0.9046241544134119,5,n_estimators
1101,0.9045865584218609,5,n_estimators
1151,0.9040730980688826,5,n_estimators
1201,0.903403902064932,5,n_estimators
1,0.8483406848909876,6,n_estimators
51,0.8977015543012354,6,n_estimators
101,0.90163994760994,6,n_estimators
151,0.9043569709885114,6,n_estimators
201,0.9039803728988041,6,n_estimators
251,0.9051057796333908,6,n_estimators
301,0.9048504488044973,6,n_estimators
351,0.9061683603726796,6,n_estimators
401,0.9021097549881046,6,n_estimators
451,0.9063579334765759,6,n_estimators
501,0.9060758536654935,6,n_estimators
551,0.9055653432124717,6,n_estimators
601,0.905554168965612,6,n_estimators
651,0.9035907473057915,6,n_estimators
701,0.9045377017269448,6,n_estimators
751,0.9058692572243632,6,n_estimators
801,0.9060409041838726,6,n_estimators
851,0.9044736485646291,6,n_estimators
901,0.9059592256793395,6,n_estimators
951,0.9084151201500129,6,n_estimators
1001,0.9059341163646695,6,n_estimators
1051,0.9044503754047332,6,n_estimators
1101,0.9060707623140528,6,n_estimators
1151,0.9076131522210511,6,n_estimators
1201,0.9049598830908044,6,n_estimators
1,0.9028853949229966,7,n_estimators
51,0.9456431425842642,7,n_estimators
101,0.9504778793399661,7,n_estimators
151,0.9507266958683283,7,n_estimators
201,0.9510486750535704,7,n_estimators
251,0.9491698479630868,7,n_estimators
301,0.9496980570866989,7,n_estimators
351,0.9510529598373587,7,n_estimators
401,0.9506918063515808,7,n_estimators
451,0.9492315406620444,7,n_estimators
501,0.9513639080667798,7,n_estimators
551,0.9510347567462436,7,n_estimators
601,0.9503290428945604,7,n_estimators
651,0.9513543509088682,7,n_estimators
701,0.9494039999877766,7,n_estimators
751,0.9508154145604121,7,n_estimators
801,0.949975398695007,7,n_estimators
851,0.9509052478104949,7,n_estimators
901,0.9513337261208119,7,n_estimators
951,0.9497192436634636,7,n_estimators
1001,0.9505147495132656,7,n_estimators
1051,0.9511647946085209,7,n_estimators
1101,0.950233419043484,7,n_estimators
1151,0.9509673285890505,7,n_estimators
1201,0.9511117264618179,7,n_estimators
1,0.8913926765813782,8,n_estimators
51,0.9655890626547442,8,n_estimators
101,0.9649080832956427,8,n_estimators
151,0.9684698201650199,8,n_estimators
201,0.9683996310726936,8,n_estimators
251,0.9692765256642144,8,n_estimators
301,0.9685782873046707,8,n_estimators
351,0.9672529212313481,8,n_estimators
401,0.9680716903923531,8,n_estimators
451,0.9674601376882751,8,n_estimators
501,0.967645402083509,8,n_estimators
551,0.9692864770180526,8,n_estimators
601,0.9681922710601084,8,n_estimators
651,0.9686833085001673,8,n_estimators
701,0.9677219345233911,8,n_estimators
751,0.9683622016625351,8,n_estimators
801,0.9693967696265954,8,n_estimators
851,0.9677201005514228,8,n_estimators
901,0.9683551386581023,8,n_estimators
951,0.9679487761650855,8,n_estimators
1001,0.96763527592882,8,n_estimators
1051,0.969102971257619,8,n_estimators
1101,0.9681270516321966,8,n_estimators
1151,0.9682268858261588,8,n_estimators
1201,0.968610460472976,8,n_estimators
1,0.9044723646113304,9,n_estimators
51,0.9616986845927321,9,n_estimators
101,0.9636041674018645,9,n_estimators
151,0.9606680787798085,9,n_estimators
201,0.9615516697629474,9,n_estimators
251,0.9608645538377634,9,n_estimators
301,0.9596201292179686,9,n_estimators
351,0.9600592631982519,9,n_estimators
401,0.9600658389162223,9,n_estimators
451,0.9597529771970511,9,n_estimators
501,0.9608397493413962,9,n_estimators
551,0.9619443780752877,9,n_estimators
601,0.9617263881482857,9,n_estimators
651,0.9610242011016836,9,n_estimators
701,0.9614511690528598,9,n_estimators
751,0.9607450059628035,9,n_estimators
801,0.9601869994874629,9,n_estimators
851,0.9602963109986298,9,n_estimators
901,0.9603997904295053,9,n_estimators
951,0.9607700418909704,9,n_estimators
1001,0.9608203241453552,9,n_estimators
1051,0.9616770058868708,9,n_estimators
1101,0.9619595311805982,9,n_estimators
1151,0.9603057294635833,9,n_estimators
1201,0.9603025005684698,9,n_estimators
1,0.9208449004689256,10,n_estimators
51,0.9738547845228301,10,n_estimators
101,0.974970094550671,10,n_estimators
151,0.9763018255220788,10,n_estimators
201,0.9754163590285457,10,n_estimators
251,0.9769709860818058,10,n_estimators
301,0.9760328471203773,10,n_estimators
351,0.9766215058866035,10,n_estimators
401,0.9772005414590266,10,n_estimators
451,0.9769950498271252,10,n_estimators
501,0.97678399145098,10,n_estimators
551,0.9766244417182913,10,n_estimators
601,0.9767665876809299,10,n_estimators
651,0.9760016329123214,10,n_estimators
701,0.9762011324739807,10,n_estimators
751,0.9767732906221244,10,n_estimators
801,0.9765709958764388,10,n_estimators
851,0.9763212631837529,10,n_estimators
901,0.9760017162728267,10,n_estimators
951,0.9761953662864818,10,n_estimators
1001,0.976193262223444,10,n_estimators
1051,0.9767949648489407,10,n_estimators
1101,0.975746078889718,10,n_estimators
1151,0.9763684486091191,10,n_estimators
1201,0.9765313552381735,10,n_estimators
1,0.871230308083041,11,n_estimators
51,0.9552729537611951,11,n_estimators
101,0.9541079185152357,11,n_estimators
151,0.9519200170192964,11,n_estimators
201,0.9524653353010755,11,n_estimators
251,0.952096725504714,11,n_estimators
301,0.9521129122434686,11,n_estimators
351,0.9526844243809868,11,n_estimators
401,0.9546460346653609,11,n_estimators
451,0.951215017921467,11,n_estimators
501,0.9545663150144665,11,n_estimators
551,0.9511699727079068,11,n_estimators
601,0.9528662264243504,11,n_estimators
651,0.950238800576064,11,n_estimators
701,0.9518380166767801,11,n_estimators
751,0.9540277128666437,11,n_estimators
801,0.953922813162698,11,n_estimators
851,0.9538139030086721,11,n_estimators
901,0.9523691613900284,11,n_estimators
951,0.9532805892392994,11,n_estimators
1001,0.9527369893966074,11,n_estimators
1051,0.9536376666474897,11,n_estimators
1101,0.9531892968107109,11,n_estimators
1151,0.9526529143575576,11,n_estimators
1201,0.9527496101249284,11,n_estimators
1,0.935264583584948,12,n_estimators
51,0.9708957506455571,12,n_estimators
101,0.9745813247505715,12,n_estimators
151,0.9748269011282176,12,n_estimators
201,0.9747534640243208,12,n_estimators
251,0.9760523453879023,12,n_estimators
301,0.9752460279384276,12,n_estimators
351,0.9746200604351195,12,n_estimators
401,0.9752758486694508,12,n_estimators
451,0.9761358956337541,12,n_estimators
501,0.9750791190825526,12,n_estimators
551,0.9748886996763587,12,n_estimators
601,0.9739022010071939,12,n_estimators
651,0.9747728140029563,12,n_estimators
701,0.9748841320454056,12,n_estimators
751,0.9752786451520985,12,n_estimators
801,0.9739859473521998,12,n_estimators
851,0.97529586241394,12,n_estimators
901,0.9749474131047283,12,n_estimators
951,0.9744299304202253,12,n_estimators
1001,0.9750192484695015,12,n_estimators
1051,0.9751837792629879,12,n_estimators
1101,0.9749896613395688,12,n_estimators
1151,0.9741020714026732,12,n_estimators
1201,0.9759099228935387,12,n_estimators
1,0.975392451341502,13,n_estimators
51,0.9934103775640604,13,n_estimators
101,0.9927306157922494,13,n_estimators
151,0.9933505861232527,13,n_estimators
201,0.9938261832827199,13,n_estimators
251,0.9933189433047913,13,n_estimators
301,0.9935152207128592,13,n_estimators
351,0.9940114492160975,13,n_estimators
401,0.9940356688346924,13,n_estimators
451,0.9934215673702267,13,n_estimators
501,0.9939163831637696,13,n_estimators
551,0.9938114112550273,13,n_estimators
601,0.9937540737695594,13,n_estimators
651,0.9936031195328089,13,n_estimators
701,0.9938269579150684,13,n_estimators
751,0.9937350082970073,13,n_estimators
801,0.9940047281084028,13,n_estimators
851,0.9936289674961517,13,n_estimators
901,0.99400699319396,13,n_estimators
951,0.9937430054233175,13,n_estimators
1001,0.993558318451458,13,n_estimators
1051,0.99380460280539,13,n_estimators
1101,0.9938244224007471,13,n_estimators
1151,0.9936656251440149,13,n_estimators
1201,0.99400594082014,13,n_estimators
1,0.8296448875121532,14,n_estimators
51,0.9238721215572844,14,n_estimators
101,0.9291617744079168,14,n_estimators
151,0.9302054446655169,14,n_estimators
201,0.9272761095101181,14,n_estimators
251,0.9280671028589262,14,n_estimators
301,0.9277222276000018,14,n_estimators
351,0.9302325717827803,14,n_estimators
401,0.929090919970557,14,n_estimators
451,0.9269725151744229,14,n_estimators
501,0.9292016143220468,14,n_estimators
551,0.9305603536822251,14,n_estimators
601,0.9305874679316734,14,n_estimators
651,0.9271373242334302,14,n_estimators
701,0.9269836001881594,14,n_estimators
751,0.929453748304583,14,n_estimators
801,0.9303483383761035,14,n_estimators
851,0.9294464890490349,14,n_estimators
901,0.9282839797847743,14,n_estimators
951,0.929683898527147,14,n_estimators
1001,0.9279851105975502,14,n_estimators
1051,0.9281373130612672,14,n_estimators
1101,0.9288397153748559,14,n_estimators
1151,0.9281449163812353,14,n_estimators
1201,0.9277033030962225,14,n_estimators
1,0.9449347283147992,15,n_estimators
51,0.9838220319898445,15,n_estimators
101,0.9837063849793201,15,n_estimators
151,0.9843747785353897,15,n_estimators
201,0.9859463549113955,15,n_estimators
251,0.9848852708274431,15,n_estimators
301,0.9856523818321816,15,n_estimators
351,0.9839912989547437,15,n_estimators
401,0.9846793959475446,15,n_estimators
451,0.9849406173674287,15,n_estimators
501,0.9858945563477117,15,n_estimators
551,0.9855202891842194,15,n_estimators
601,0.9848719906978316,15,n_estimators
651,0.9855921080587079,15,n_estimators
701,0.9854340841932221,15,n_estimators
751,0.9849776895848741,15,n_estimators
801,0.9847356485638623,15,n_estimators
851,0.9853724146668782,15,n_estimators
901,0.9851946808654974,15,n_estimators
951,0.9849107969126034,15,n_estimators
1001,0.9851314697145056,15,n_estimators
1051,0.9846762451725486,15,n_estimators
1101,0.984869642242682,15,n_estimators
1151,0.9852479174875097,15,n_estimators
1201,0.9851011673344763,15,n_estimators
1,0.926319909786845,16,n_estimators
51,0.9620226227690566,16,n_estimators
101,0.9632790443126423,16,n_estimators
151,0.9613316467595571,16,n_estimators
201,0.9600818270543865,16,n_estimators
251,0.9602373961497118,16,n_estimators
301,0.9605692182961617,16,n_estimators
351,0.9605743461791969,16,n_estimators
401,0.9621759449302154,16,n_estimators
451,0.9626327391137389,16,n_estimators
501,0.9600390160615394,16,n_estimators
551,0.9614795706510707,16,n_estimators
601,0.960804432413042,16,n_estimators
651,0.9613638818496782,16,n_estimators
701,0.9610209435340452,16,n_estimators
751,0.9610037561136989,16,n_estimators
801,0.961437837427668,16,n_estimators
851,0.9607278628973398,16,n_estimators
901,0.9623215650814474,16,n_estimators
951,0.9610984544671339,16,n_estimators
1001,0.9616848593225933,16,n_estimators
1051,0.962614433305855,16,n_estimators
1101,0.9607807920568762,16,n_estimators
1151,0.9613649959345342,16,n_estimators
1201,0.9617139608136915,16,n_estimators
1,0.965336700682112,17,n_estimators
51,0.9812776557591517,17,n_estimators
101,0.9806730048695428,17,n_estimators
151,0.9784522562020811,17,n_estimators
201,0.9806662253074423,17,n_estimators
251,0.978434750845041,17,n_estimators
301,0.979687214052422,17,n_estimators
351,0.9794431100940819,17,n_estimators
401,0.9786120308164507,17,n_estimators
451,0.9788561309360665,17,n_estimators
501,0.9787606519881646,17,n_estimators
551,0.9799518542784512,17,n_estimators
601,0.9795798838399622,17,n_estimators
651,0.979284687653413,17,n_estimators
701,0.9796820050956837,17,n_estimators
751,0.9794180181581068,17,n_estimators
801,0.9793408772529144,17,n_estimators
851,0.9795216222480261,17,n_estimators
901,0.9791060321455882,17,n_estimators
951,0.97925987936976,17,n_estimators
1001,0.979418049818827,17,n_estimators
1051,0.979136465846797,17,n_estimators
1101,0.9798907501240043,17,n_estimators
1151,0.9794055874920631,17,n_estimators
1201,0.9788330374858121,17,n_estimators
1,0.915889479642704,18,n_estimators
51,0.9670701685570586,18,n_estimators
101,0.9637251554234354,18,n_estimators
151,0.9649588313807576,18,n_estimators
201,0.9645255706915818,18,n_estimators
251,0.9639294408257967,18,n_estimators
301,0.9649603920536887,18,n_estimators
351,0.9640108029051229,18,n_estimators
401,0.9637461821070922,18,n_estimators
451,0.9646439859888247,18,n_estimators
501,0.9644788731267053,18,n_estimators
551,0.9638334644727334,18,n_estimators
601,0.963975857928846,18,n_estimators
651,0.9645657635464953,18,n_estimators
701,0.9653362985239531,18,n_estimators
751,0.9639967754069303,18,n_estimators
801,0.9633213315706332,18,n_estimators
851,0.9631677874811619,18,n_estimators
901,0.964759815595799,18,n_estimators
951,0.9637472586704524,18,n_estimators
1001,0.964490487757994,18,n_estimators
1051,0.9649285136643421,18,n_estimators
1101,0.9642329308198017,18,n_estimators
1151,0.9641436779703658,18,n_estimators
1201,0.9638280653898643,18,n_estimators
1,0.7909980813113745,19,n_estimators
51,0.7920158632435188,19,n_estimators
101,0.8040872942434668,19,n_estimators
151,0.8077115639582124,19,n_estimators
201,0.8058947186707097,19,n_estimators
251,0.8092401442337996,19,n_estimators
301,0.8075469639021332,19,n_estimators
351,0.8106730774642532,19,n_estimators
401,0.8047358447170515,19,n_estimators
451,0.8074565202914286,19,n_estimators
501,0.8085220038067465,19,n_estimators
551,0.8113355113854409,19,n_estimators
601,0.810707776487518,19,n_estimators
651,0.8058653664439654,19,n_estimators
701,0.8027443162418685,19,n_estimators
751,0.806596371777482,19,n_estimators
801,0.8095949736223049,19,n_estimators
851,0.811238766492058,19,n_estimators
901,0.8088745508884696,19,n_estimators
951,0.8078579661505353,19,n_estimators
1001,0.804446799781756,19,n_estimators
1051,0.8061732494632919,19,n_estimators
1101,0.8092128531246428,19,n_estimators
1151,0.8072060571307752,19,n_estimators
1201,0.807962481872028,19,n_estimators
1,0.9602629019818248,20,n_estimators
51,0.9804648741299478,20,n_estimators
101,0.9821648394797038,20,n_estimators
151,0.9768261660250569,20,n_estimators
201,0.9747495810601948,20,n_estimators
251,0.9764123457786729,20,n_estimators
301,0.977183746808777,20,n_estimators
351,0.9779357809137776,20,n_estimators
401,0.9771443652758444,20,n_estimators
451,0.9777497969006614,20,n_estimators
501,0.9758719808917372,20,n_estimators
551,0.9771717844041856,20,n_estimators
601,0.9782009182421476,20,n_estimators
651,0.9786349580166434,20,n_estimators
701,0.9773349248600501,20,n_estimators
751,0.9793529149396691,20,n_estimators
801,0.9762742719041574,20,n_estimators
851,0.976981720703094,20,n_estimators
901,0.9773729690709249,20,n_estimators
951,0.9783920645671094,20,n_estimators
1001,0.9769135927962311,20,n_estimators
1051,0.9769885005334047,20,n_estimators
1101,0.9777443683931684,20,n_estimators
1151,0.9768201167794972,20,n_estimators
1201,0.9771376447643552,20,n_estimators
1,0.9895432967151078,21,n_estimators
51,0.9923803609208526,21,n_estimators
101,0.9916214794291037,21,n_estimators
151,0.9926510293947649,21,n_estimators
201,0.9925812266108706,21,n_estimators
251,0.9925922273798243,21,n_estimators
301,0.9921259086385422,21,n_estimators
351,0.9924471894565846,21,n_estimators
401,0.9927269564589593,21,n_estimators
451,0.9927647337485224,21,n_estimators
501,0.9924409383522426,21,n_estimators
551,0.992751603979367,21,n_estimators
601,0.9927521706256537,21,n_estimators
651,0.9927045781665368,21,n_estimators
701,0.9926360456690639,21,n_estimators
751,0.992652453304335,21,n_estimators
801,0.9925827687830234,21,n_estimators
851,0.9927836152753438,21,n_estimators
901,0.992628931341724,21,n_estimators
951,0.9928154227947213,21,n_estimators
1001,0.9925094325379423,21,n_estimators
1051,0.9925973881108047,21,n_estimators
1101,0.9926555441595476,21,n_estimators
1151,0.9926168933177336,21,n_estimators
1201,0.9927339089160566,21,n_estimators
1,0.9098009860185063,22,n_estimators
51,0.9472927073922216,22,n_estimators
101,0.9490213442245894,22,n_estimators
151,0.9540012540045619,22,n_estimators
201,0.9516044551805656,22,n_estimators
251,0.9524230060053148,22,n_estimators
301,0.9526881546785785,22,n_estimators
351,0.9520206644879844,22,n_estimators
401,0.9540097954714369,22,n_estimators
451,0.9513686398034137,22,n_estimators
501,0.9521816971894672,22,n_estimators
551,0.9510376437652657,22,n_estimators
601,0.9515143747513826,22,n_estimators
651,0.951612275610712,22,n_estimators
701,0.9528091039197374,22,n_estimators
751,0.9522085914967797,22,n_estimators
801,0.9525460674259874,22,n_estimators
851,0.9522414996309623,22,n_estimators
901,0.9508079827068967,22,n_estimators
951,0.9521936508364659,22,n_estimators
1001,0.9509942368570157,22,n_estimators
1051,0.9526736963093192,22,n_estimators
1101,0.9523591874750897,22,n_estimators
1151,0.9524986684675534,22,n_estimators
1201,0.9521144477333101,22,n_estimators
1,0.9087535814516903,23,n_estimators
51,0.9315843345763237,23,n_estimators
101,0.9303487921822977,23,n_estimators
151,0.9343080432230332,23,n_estimators
201,0.9332735004627686,23,n_estimators
251,0.937179967606007,23,n_estimators
301,0.9339275071558883,23,n_estimators
351,0.9314335668699062,23,n_estimators
401,0.9328809949828861,23,n_estimators
451,0.9348865132212301,23,n_estimators
501,0.9299458315398674,23,n_estimators
551,0.93009934219469,23,n_estimators
601,0.9328783536959528,23,n_estimators
651,0.934883673620132,23,n_estimators
701,0.9347629332932272,23,n_estimators
751,0.9329748421646575,23,n_estimators
801,0.9336497081937066,23,n_estimators
851,0.9338716540107156,23,n_estimators
901,0.9312045276077618,23,n_estimators
951,0.9323570666024464,23,n_estimators
1001,0.9313495982372286,23,n_estimators
1051,0.9331214314013284,23,n_estimators
1101,0.9323960798384867,23,n_estimators
1151,0.9330109703146089,23,n_estimators
1201,0.9326022906165364,23,n_estimators
1,0.7845617123010379,24,n_estimators
51,0.8616439803352548,24,n_estimators
101,0.8697984506205501,24,n_estimators
151,0.8670521247558325,24,n_estimators
201,0.869432058523103,24,n_estimators
251,0.8668466337037607,24,n_estimators
301,0.8658709823103483,24,n_estimators
351,0.8666979816211478,24,n_estimators
401,0.8674989078042774,24,n_estimators
451,0.8659190418531336,24,n_estimators
501,0.8675875188603895,24,n_estimators
551,0.8704934635727042,24,n_estimators
601,0.8702512546098837,24,n_estimators
651,0.8680703787183426,24,n_estimators
701,0.8681863979607095,24,n_estimators
751,0.8694617684004063,24,n_estimators
801,0.8651187518749415,24,n_estimators
851,0.8685104922760962,24,n_estimators
901,0.865488278870481,24,n_estimators
951,0.8677719903302338,24,n_estimators
1001,0.8676160786980588,24,n_estimators
1051,0.8688096941053699,24,n_estimators
1101,0.8671535170024476,24,n_estimators
1151,0.8685094869737671,24,n_estimators
1201,0.867072496235402,24,n_estimators
1,0.9506503803233941,25,n_estimators
51,0.9761808670295673,25,n_estimators
101,0.9758803032887727,25,n_estimators
151,0.974884748215336,25,n_estimators
201,0.9757711976972164,25,n_estimators
251,0.9741016440421798,25,n_estimators
301,0.9748819863639525,25,n_estimators
351,0.9740767754829621,25,n_estimators
401,0.9758026248776663,25,n_estimators
451,0.9753987943106512,25,n_estimators
501,0.9762876246803355,25,n_estimators
551,0.9752735024599407,25,n_estimators
601,0.9759959080378103,25,n_estimators
651,0.9748520674616293,25,n_estimators
701,0.9750390374571878,25,n_estimators
751,0.9756183317585166,25,n_estimators
801,0.975422866001302,25,n_estimators
851,0.975477815357299,25,n_estimators
901,0.9757715341974966,25,n_estimators
951,0.9755862143768821,25,n_estimators
1001,0.9749178292679022,25,n_estimators
1051,0.9756290237681866,25,n_estimators
1101,0.9760175319230175,25,n_estimators
1151,0.9749682377813061,25,n_estimators
1201,0.9754662929362153,25,n_estimators
1,0.878499834103243,26,n_estimators
51,0.9596662535405347,26,n_estimators
101,0.9614542684488969,26,n_estimators
151,0.9616282807705177,26,n_estimators
201,0.9652993976925387,26,n_estimators
251,0.9662392007165682,26,n_estimators
301,0.9655536209389868,26,n_estimators
351,0.9644417348860073,26,n_estimators
401,0.9644314537651013,26,n_estimators
451,0.9670218743765082,26,n_estimators
501,0.9650698154339827,26,n_estimators
551,0.9642865845693818,26,n_estimators
601,0.964590878551096,26,n_estimators
651,0.9637111434019089,26,n_estimators
701,0.9646592121185483,26,n_estimators
751,0.965729321741497,26,n_estimators
801,0.9638793598462595,26,n_estimators
851,0.9644952020082455,26,n_estimators
901,0.9645863707563043,26,n_estimators
951,0.9648599186398727,26,n_estimators
1001,0.9651513179716755,26,n_estimators
1051,0.9649108159260391,26,n_estimators
1101,0.9654058972285466,26,n_estimators
1151,0.9634244707716623,26,n_estimators
1201,0.9648623827234324,26,n_estimators
1,0.8470630064504292,27,n_estimators
51,0.9281528980773832,27,n_estimators
101,0.9298423499649094,27,n_estimators
151,0.9317099512940551,27,n_estimators
201,0.9268940285407752,27,n_estimators
251,0.9279813214814322,27,n_estimators
301,0.9285273634361415,27,n_estimators
351,0.930081574245999,27,n_estimators
401,0.9324245149379593,27,n_estimators
451,0.9296411093619902,27,n_estimators
501,0.9293150882743486,27,n_estimators
551,0.9256285211371401,27,n_estimators
601,0.9301966452185654,27,n_estimators
651,0.932781868374665,27,n_estimators
701,0.9294185293348831,27,n_estimators
751,0.9314163908160096,27,n_estimators
801,0.929302198516179,27,n_estimators
851,0.9297699053467164,27,n_estimators
901,0.9295099275829829,27,n_estimators
951,0.931142278048399,27,n_estimators
1001,0.9298749133368664,27,n_estimators
1051,0.9303677507828787,27,n_estimators
1101,0.9298421712113397,27,n_estimators
1151,0.9300343386904437,27,n_estimators
1201,0.9304420288214581,27,n_estimators
1,0.8211814849556864,28,n_estimators
51,0.9173582377248755,28,n_estimators
101,0.9241473468306194,28,n_estimators
151,0.9197038291274517,28,n_estimators
201,0.9216246407112629,28,n_estimators
251,0.9208478392420965,28,n_estimators
301,0.9210204686431015,28,n_estimators
351,0.9180212021509073,28,n_estimators
401,0.9203113515075153,28,n_estimators
451,0.9206467126617645,28,n_estimators
501,0.9209181560420482,28,n_estimators
551,0.9233128992036761,28,n_estimators
601,0.9208930457310934,28,n_estimators
651,0.9207533196769043,28,n_estimators
701,0.9205537397150063,28,n_estimators
751,0.9191173192910964,28,n_estimators
801,0.9196171393181476,28,n_estimators
851,0.9219513520741515,28,n_estimators
901,0.9216810710331689,28,n_estimators
951,0.9204117256577077,28,n_estimators
1001,0.9209441562515315,28,n_estimators
1051,0.9206078001575478,28,n_estimators
1101,0.9201930032787122,28,n_estimators
1151,0.9214047003047845,28,n_estimators
1201,0.9223733993765455,28,n_estimators
1,0.9489789607787357,29,n_estimators
51,0.9822071205173506,29,n_estimators
101,0.980198896190684,29,n_estimators
151,0.9795583932076026,29,n_estimators
201,0.9803435581501142,29,n_estimators
251,0.9801266398998251,29,n_estimators
301,0.9806649759484898,29,n_estimators
351,0.981075659942476,29,n_estimators
401,0.9814235367205179,29,n_estimators
451,0.9809460606969244,29,n_estimators
501,0.9805327485360346,29,n_estimators
551,0.9807258672574923,29,n_estimators
601,0.9808559242510492,29,n_estimators
651,0.9806553429786317,29,n_estimators
